Year,Title,Game System,Long Description,Event Type,Game ID,Duration,Cost $,Maximum Players,Rules Complexity,Location,GM Names,Start Date & Time,Original Order,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Group,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Materials Provided,Also Runs,Prize,Short Description,Rules Edition,Minimum Players,Age Required,End Date & Time,Experience Required
2002,"Scrabble, Tournament",Scrabble,(First Occurrence: Th Noon #1590),Boardgames,1595,2:00:00,$1.50,144,S-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2946,,,,,,,,,,,,,,,,,,,,,,
2002,Seafarers of Catan,Seafarers of Catan,(First Occurrence: Th 8 AM #1596),Boardgames,1616,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2947,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Cities and Knights",Settlers of Catan,(First Occurrence: Th 8 AM #1649),Boardgames,1660,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2948,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Historical Scenarios",Settlers of Catan,(First Occurrence: Th 8 AM #1622),Boardgames,1644,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2949,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Settlers of Catan",Settlers of Catan,(First Occurrence: Th 10 AM #1662),Boardgames,1683,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2950,,,,,,,,,,,,,,,,,,,,,,
2002,Simply More Cosmic,Simply More Cosmic,(First Occurrence: Th 8 AM #1694),Boardgames,1705,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2951,,,,,,,,,,,,,,,,,,,,,,
2002,Starfarers of Catan,Starfarers of Catan,(First Occurrence: Th 8 AM #1721),Boardgames,1727,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2952,,,,,,,,,,,,,,,,,,,,,,
2002,"Taj Mahal, Talisman","Taj Mahal, Talisman",(First Occurrence: Th 8 AM #1749),Boardgames,1760,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2953,,,,,,,,,,,,,,,,,,,,,,
2002,Ukraine ’43,Ukraine ’43,Ukraine ’43,Boardgames,1930,1:45:00,$1.50,16,H-3,3rd Floor: BGHQ,GMT Games,8/10/2002,2954,,,,,,,,,,,,,,,,,,,,,,
2002,"Ukraine ’43, For Beginners",Ukraine ’43,"Ukraine ’43, For Beginners",Boardgames,1903,1:45:00,$1.50,16,H-2,3rd Floor: BGHQ,GMT Games,8/10/2002,2955,,,,,,,,,,,,,,,,,,,,,,
2002,"Wizard Kings, Thar’s Gold in them Thar Hills",Wizard Kings,(First Occurrence: Th 8 AM #1016),Boardgames,1027,4:00:00,$3.00,18,S-2,3rd Floor: BGHQ,"Columbia Games, Inc.",8/10/2002,2956,,,,,,,,,,,,,,,,,,,,,,
2002,Wiz-War,Wiz-War,(First Occurrence: Th 10 AM #1808),Boardgames,1816,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2957,,,,,,,,,,,,,,,,,,,,,,
2002,Alibi,Alibi,(First Occurrence: Th 8 AM #3034),Non-Tradable Card Games,3039,2:00:00,$1.50,16,H-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2958,,,,,,,,,,,,,,,,,,,,,,
2002,Fluxx,Fluxx,(First Occurrence: Th 8 AM #3055),Non-Tradable Card Games,3075,2:00:00,$1.50,6,S-1,Hilton: GB7HQ,Game Base 7,8/10/2002,2959,,,,,,,,,,,,,,,,,,,,,,
2002,Hearts,Hearts,(First Occurrence: Th 5 PM #3087),Non-Tradable Card Games,3097,2:00:00,$1.50,16,S-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2960,,,,,,,,,,,,,,,,,,,,,,
2002,Manhattan,Manhattan,(First Occurrence: Th Noon #3098),Non-Tradable Card Games,3103,4:00:00,$3.00,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2961,,,,,,,,,,,,,,,,,,,,,,
2002,Nuclear War!,Nuclear War!,(First Occurrence: Th 10 AM #3114),Non-Tradable Card Games,3125,2:00:00,$1.50,6,S-3,Hilton: GB7HQ,Game Base 7,8/10/2002,2962,,,,,,,,,,,,,,,,,,,,,,
2002,"Quest for the Magic Carrot, Killer Bunnies",Quest for the Magic Carrot,(First Occurrence: Th 10 AM #3167),Non-Tradable Card Games,3184,2:00:00,$1.50,8,E-2,Exhibit Hall D: TCGHQ,Playroom Entertainment,8/10/2002,2963,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Card Games Expanded",Settlers of Catan,(First Occurrence: Th 8 AM #3126),Non-Tradable Card Games,3146,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2964,,,,,,,,,,,,,,,,,,,,,,
2002,Iron Gods,Iron Gods,"NOTE:This event has been moved to Saturday at 9pm.The cutthroat world of Ewok politics is rocked by the arrival of five metal gods from the stars, which sparks a conflict never before seen on the little forest moon....unless you count that Death Star incident.",Live Action Roleplaying Games,5007,4:00:00,$6.00,25,S-2,103A,Fantasy Aspirations,8/10/2002,2965,,,,,,,,,,,,,,,,,,,,,,
2002,Iron Gods,Iron Gods,"NOTE:This event has been moved to Saturday at 9pm.The cutthroat world of Ewok politics is rocked by the arrival of five metal gods from the stars, which sparks a conflict never before seen on the little forest moon....unless you count that Death Star incident.",Live Action Roleplaying Games,5004,4:00:00,$6.00,25,S-2,Hilton: Miller,Fantasy Aspirations,8/10/2002,2966,,,,,,,,,,,,,,,,,,,,,,
2002,"Battletech, Dragon’s Breath",Battletech,(First Occurrence: Th 9 PM #7264),Non-Historical Miniatures,7266,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2967,,,,,,,,,,,,,,,,,,,,,,
2002,"Battletech, Red Sun Rising",Battletech,(First Occurrence: Th 5 PM #7271),Non-Historical Miniatures,7273,4:00:00,$3.00,24,H-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2968,,,,,,,,,,,,,,,,,,,,,,
2002,"Home Rules/Bar Room Brawl, Bar Wars: Episode II: The Outlander Club",Home Rules/Bar Room Brawl,(First Occurrence: Fr 2 PM #7363),Non-Historical Miniatures,7365,2:00:00,$1.50,8,E-1,3rd Floor: MiniHQ,David Pauwels,8/10/2002,2969,,,,,,,,,,,,,,,,,,,,,,
2002,"Inquirius Games & Meck Wars By Red Shirt Games, Injurius Games - Meck Wars",Inquirius Games & Meck Wars,(First Occurrence: Th 9 AM #7021),Non-Historical Miniatures,7040,1:45:00,$1.50,4,A-1,3rd Floor: MiniHQ,Ottawa Red Shirts,8/10/2002,2970,,,,,,,,,,,,,,,,,,,,,,
2002,Vandorian Phlanx. Tidron Attack - Special Weapons,Vandorian Phlanx,"Tidron Attack is a unique strategy game played on futuristic, city battlefields. Six armies battle in coordinated attacks to kill their enemies.This event uses special weapons and is restricted to Paidron 1 level players or above.",Non-Historical Miniatures,7291,4:00:00,$1.50,12,S-1,3rd Floor: MiniHQ,"Aldebaran Imports, Inc",8/10/2002,2971,,,,,,,,,,,,,,,,,,,,,,
2002,"AD&D, Supervillians Save Evandrill",Advanced Dungeons & Dragons,"The glorious, rich, and seemingly perfect Duchy of Evandrill is living in terror. For this land is plagued by an endless stream of monsters (the most powerful to the most pathetic).",Roleplaying Games,8025,4:00:00,$3.00,6,H-5,202C:7,Miriam Becker,8/10/2002,2972,,,,,,,,,,,,,,,,,,,,,,
2002,"Advanced Dungeons and Dragons (1 st Ed.), The Story: Saga of the City",Advanced Dungeons & Dragons,Troubles in Porton in the last couple of years have caused several of the smaller businesses to close up shop.The Merchants Guild will be auctioning off their operating licenses and inventories.,Roleplaying Games,8858,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2973,,,,,,,,,,,,,,,,,,,,,,
2002,"Advanced Dungeons and Dragons (2nd Ed.),Visual Dungeon",Advanced Dungeons & Dragons,(First Occurrence: Th 8 AM #8710),Roleplaying Games,8716,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2974,,,,,,,,,,,,,,,,,,,,,,
2002,"Advanced Dungeons and Dragons (2nd Ed.),Visual Dungeon",Advanced Dungeons & Dragons,(First Occurrence: Th 8 AM #8710),Roleplaying Games,8719,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2975,,,,,,,,,,,,,,,,,,,,,,
2002,"Advanced Dungeons and Dragons (3rd Ed), Chalice of Love",Advanced Dungeons & Dragons,(First Occurrence: Th Noon #8721),Roleplaying Games,8725,4:00:00,$3.00,6,H-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2976,,,,,,,,,,,,,,,,,,,,,,
2002,"Call of Cthulhu, The Lottery",Call of Cthulhu,(First Occurrence: Th 9 PM #8470),Roleplaying Games,8471,4:00:00,$3.00,10,E-2,202C:1,Brian Martin,8/10/2002,2977,,,,,,,,,,,,,,,,,,,,,,
2002,"Champions, Omega 8: Strange New World",Champions,"The final battle for Earth has begun, and a new weapon is about to be unleashed. But are the world’s space guardians ready for the task' They have to be or Earth is lost. Enter the Starjammers! Omega Marvel’s newest team.",Roleplaying Games,80233,4:00:00,$3.00,6,E-2,202D:9,Eric Everson,8/10/2002,2978,,,,,,,,,,,,,,,,,,,,,,
2002,"Changeling, Tough as Nails",Changeling,Seelie Redcaps have always gotten a Raw DeaLThey're untrusted by the Sidhe; seen as Sell-outs by thier unseelie (Kin-and now pack of them are) self appointed bodygaurds for a Sidhe princess.,Roleplaying Games,8160,4:00:00,$3.00,6,A-3,201B:1,Fantasy Aspirations,8/10/2002,2979,,,,,,,,,,,,,,,,,,,,,,
2002,"Changeling:The Dreaming, Second Ed., The Mirror’s Hand (End to Darkeness Part 2)",Changeling,(First Occurrence: Fr 9 PM #80259),Roleplaying Games,80260,4:00:00,$3.00,6,A-2,202D:10,Scott Havens,8/10/2002,2980,,,,,,,,,,,,,,,,,,,,,,
2002,"Children of the Sun, Introduction: Blacke and Blue, Green and Blue",Children of the Sun,(First Occurrence: Th 5 PM #8608),Roleplaying Games,8612,4:00:00,$3.00,8,A-1,201C:1,Misguided Games,8/10/2002,2981,,,,,,,,,,,,,,,,,,,,,,
2002,"Children of the Sun, lntroduction:The Wreck of the Falcon’s Father",Children of the Sun,(First Occurrence: Th 2 PM #8613),Roleplaying Games,8614,1:45:00,$3.00,8,A-1,201C:3,Misguided Games,8/10/2002,2982,,,,,,,,,,,,,,,,,,,,,,
2002,"D20, Make a Run for Bordor",D20,(First Occurrence: Th Noon #8659),Roleplaying Games,8661,4:00:00,$3.00,6,E-2,SW Corner,Limestone Publishing,8/10/2002,2983,,,,,,,,,,,,,,,,,,,,,,
2002,"Deadlands, Into the Darkest Deadlands",Deadlands,(First Occurrence: Th 2 PM #8295),Roleplaying Games,8296,4:00:00,$3.00,8,A-2,201C:4,Pinnacle Entertainment Group,8/10/2002,2984,,,,,,,,,,,,,,,,,,,,,,
2002,"DragonQuest, SD05",DragonQuest,(First Occurrence: Th 5 PM #8758),Roleplaying Games,8759,4:00:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2985,,,,,,,,,,,,,,,,,,,,,,
2002,"Dread, Beneath Cobblestone Street",Dread,A grisly murder is uncovered as workers attempt to rebuild the sewer system ofVictorian London.A horrific and supernatural murder mystery. No dice or numbers involved. Bring your steady hand.,Roleplaying Games,8369,4:00:00,$3.00,5,S-2,SW Corner,Woodelf & Crew,8/10/2002,2986,,,,,,,,,,,,,,,,,,,,,,
2002,"Dungeons and Dragons, Blackjack - Aces High",Dungeons & Dragons,(First Occurrence: Sa 8 AM #8690),Roleplaying Games,8693,4:00:00,$3.00,6,A-3,202C:4,Matt Secura,8/10/2002,2987,,,,,,,,,,,,,,,,,,,,,,
2002,"Four Colors al Fresco, Champion of the School",Four Colors al Fresco,Rumors abound that the final challenge in this year’s House competition is coming up. Pulp-style superheroes in an alternate Renaissance.,Roleplaying Games,8370,4:00:00,$3.00,6,E-2,SW Corner,Woodelf & Crew,8/10/2002,2988,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero System, Horror Hero",Hero System,"Little town USA is an industrial town with a new mine and TV station. They are just getting on the map.That is, if they can survive. New characters, old horror. Roleplaying stressed.",Roleplaying Games,80003,4:00:00,$3.00,6,A-3,201B:3,Infinite Imaginations Inc.,8/10/2002,2989,,,,,,,,,,,,,,,,,,,,,,
2002,"lronClaw, A Lady’s Favor",lronClaw,(First Occurrence: Th 8 AM #8214),Roleplaying Games,8215,4:00:00,$3.00,7,E-2,202C:3,Chris Thesing,8/10/2002,2990,,,,,,,,,,,,,,,,,,,,,,
2002,"Legend Quest, Mission of the Academies:Troublemakers",Legend Quest,The Academies of Magic are busy dealing with an untrained wizard who is building an army.This will take much planning and impressing important allies. If only they could get rid of a few embarrassing team members for awhile... (Roleplaying stressed),Roleplaying Games,8865,4:00:00,$3.00,6,E-2,202C:6,Mike Delance,8/10/2002,2991,,,,,,,,,,,,,,,,,,,,,,
2002,"Mudball from Talespinner Studios, Skip A Few Chapters And Run!",Mudball,(First Occurrence: Th 2 PM #8489),Roleplaying Games,8683,4:00:00,$3.00,8,E-2,202C:8,Steve Hess,8/10/2002,2992,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (TSR), Force #4",Star Wars (TSR),(First Occurrence: Fr 9 PM #8791),Roleplaying Games,8791,4:00:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2993,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #30",Star Wars (West End),"The Kephrem Confrontation by Charles Brown. On the planet Kephrem, a small desert world, a colony struggles for life. Cut off by pirates, they seek the aid of the Rebellion to get needed supplies. GB7s ongoing WEG Star Wars campaign. Start a character or bring an existing Sparks character.",Roleplaying Games,8801,4:00:00,$3.00,6,NULL,Hilton: GB7HQ,Game Base 7,8/10/2002,2994,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #42",Star Wars (West End),"The Darkness Within,by Verne WetherholtA cryptic message comes in from a resource rich world with an interest in the Alliance. How could the Empire have missed such a gem? The characters are sent as ambassadors to persuade the planet to join the Alliance. But there is something odd about these people. Start a character or bring an existing Sparks character.",Roleplaying Games,8812,4:00:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2995,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #52",Star Wars (West End),"Star Wars (West End), Sparks #52",Roleplaying Games,8832,4:00:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2996,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #55",Star Wars (West End),"Top Secret by Jeff Stein. What’s top secret? Well then it wouldn’t be top secret, would it? So, drop by and check it out. You know you want to—just do it GB7’s ongoing WEG Star Wars campaign. Start a character or bring an existing Sparks character.",Roleplaying Games,8839,4:00:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/10/2002,2997,,,,,,,,,,,,,,,,,,,,,,
2002,"Vampire: The Masquerade, Midnight’s Own Masquerade",Vampire,"It is the early I990’s, before the onset of the End Times, and there is something odd with the prince’s behavior. A band of desperate Kindred must work together to solve the mysteries of the city.",Roleplaying Games,80299,4:00:00,$3.00,7,E-2,202A11,"Mothy Games, Inc.",8/10/2002,2998,,,,,,,,,,,,,,,,,,,,,,
2002,Grand Prix,Grand Prix,(First Occurrence: Th 10AM #1412),Boardgames,1417,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,2999,,,,,,,,,,,,,,,,,,,,,,
2002,"QuoVadis? Caesar’s Roman Senate, Caesar’s Roman Senate",Quo Vadis,(First Occurrence: Th 10 AM #1534),Boardgames,1539,2:00:00,$1.50,20,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,3000,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Historical Scenarios",Settlers of Catan,(First Occurrence: Th 8 AM #1622),Boardgames,1645,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,3001,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Settlers of Catan",Settlers of Catan,(First Occurrence: Th 10 AM #1662),Boardgames,1684,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,3002,,,,,,,,,,,,,,,,,,,,,,
2002,Time’s Up,Time’s Up,(First Occurrence: Th 2 PM #1791),Boardgames,1796,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/10/2002,3003,,,,,,,,,,,,,,,,,,,,,,
2002,Elixer,Elixer,(First Occurrence: Th 10 AM #3041),Non-Tradable Card Games,3046,2:00:00,$1.50,6,H-5,Hilton: GB7HQ,Game Base 7,8/10/2002,3004,,,,,,,,,,,,,,,,,,,,,,
2002,Advanced Civilization,Advanced Civilization,(First Occurrence: Th 8 AM #1286),Boardgames,1292,8:00:00,$6.00,122,H-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3005,,,,,,,,,,,,,,,,,,,,,,
2002,"Advanced Civilization, Thanks for the Plague II",Advanced Civilization,"Rome was built in a day, why not the first cities on Earth! Be prepared to stay the day for this game. Rules quickly reviewed. Have a set? Bring it. If there are enough generics, we’ll start a second game.",Boardgames,1270,7:45:00,$6.00,6,H-3,3rd Floor: BGHQ,ROGUE Judges,8/11/2002,3006,,,,,,,,,,,,,,,,,,,,,,
2002,Age of Renaissance,Age of Renaissance,(First Occurrence: Th 10 AM #1296),Boardgames,1302,6:00:00,$4.50,54,H-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3007,,,,,,,,,,,,,,,,,,,,,,
2002,Asten Games Workshop,Asten Games Workshop,(First Occurrence: Th 8 AM #1306),Boardgames,1314,4:00:00,$3.00,999,NULL,Hilton: GB7HQ,Game Base 7,8/11/2002,3008,,,,,,,,,,,,,,,,,,,,,,
2002,Bohnnanza,Bohnnanza,(First Occurrence: Th 8 AM #1325),Boardgames,1328,2:00:00,$1.50,28,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3009,,,,,,,,,,,,,,,,,,,,,,
2002,Gen Con’s Big Event,Gen Con’s Big Event,"BXNRJLR BXK HKLE BXLB BXK I8DDTLAKR PKSYBKP.BU KDBELVUZLBK BXK VNFBYEK QYASKE, BLMK BXK QLAK Ul BXNR KOKQB LQP PNONPK NB SH BXK FURB (NQ PUZZLER). BXKQ LPP BXK BNAK (XUYE UQZH), LQP INQLZZH PNONPK SH BXK QYASKE Ul VLEBNFNVLQBR. (BXNR NRQ’B L EKLZ KOKQB, RYFMKE!)",Boardgames,19753,4:00:00,$5.00,12,NULL,3rd Floor: BGHQ,"Gen Con, LLC",8/11/2002,3010,,,,,,,,,,,,,,,,,,,,,,
2002,Caesar & Cleopatra,Caesar & Cleopatra,(First Occurrence: Fr 8 AM #1329),Boardgames,1331,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3011,,,,,,,,,,,,,,,,,,,,,,
2002,Chaostle,Chaostle,(First Occurrence: Th 7 PM #1062),Boardgames,10065,4:00:00,$3.00,8,A-2,3rd Floor: BGHQ,Mark Jacobs,8/11/2002,3012,,,,,,,,,,,,,,,,,,,,,,
2002,"Dawn Patrol, A What Airplane?",Dawn Patrol,These highly unusual aircraft of late 1918 go at it in this ever-dangerous event. A special card system for movement order may be used.,Boardgames,1250,3:45:00,$3.00,24,A-2,3rd Floor: BGHQ,Council 12 Computing,8/11/2002,3013,,,,,,,,,,,,,,,,,,,,,,
2002,Die Siedler Von Nuremberg,Die Siedler Von Nuremberg,(First Occurrence: Th 8 AM #1335),Boardgames,1341,4:00:00,$3.00,16,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3014,,,,,,,,,,,,,,,,,,,,,,
2002,Empire Builder,Empire Builder,(First Occurrence: Th 8 AM #1368),Boardgames,1374,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3015,,,,,,,,,,,,,,,,,,,,,,
2002,Entdecker,Entdecker,(First Occurrence: Th 8 AM #1375),Boardgames,1381,2:00:00,$1.50,16,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3016,,,,,,,,,,,,,,,,,,,,,,
2002,Euphrates and Tigris,Euphrates and Tigris,(First Occurrence: Th 8 AM #1382),Boardgames,1393,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3017,,,,,,,,,,,,,,,,,,,,,,
2002,"Everway, Mixed Blessings",Everway,"Something is happening in the city of Goldensea.They say a statue’s tears will cure any illness, or grant any wish. But what is the price of these miracles, and why is the statue crying! All rules taught. All materials provided.",Boardgames,10066,4:00:00,$3.00,6,E-2,BGHQ,Kat Miller,8/11/2002,3018,,,,,,,,,,,,,,,,,,,,,,
2002,Iron Dragon,Iron Dragon,(First Occurrence: Th Noon #1438),Boardgames,1441,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3019,,,,,,,,,,,,,,,,,,,,,,
2002,Kingmaker,Kingmaker,(First Occurrence: Th 8 AM #1453),Boardgames,1465,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3020,,,,,,,,,,,,,,,,,,,,,,
2002,Lord of the Rings,Lord of the Rings,(First Occurrence: Th 8 AM #1763),Boardgames,1769,2:00:00,$1.50,5,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3021,,,,,,,,,,,,,,,,,,,,,,
2002,"Lord of the Rings, The Search, The Search",Lord of the Rings,(First Occurrence: Th 5 PM #1473),Boardgames,1476,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3022,,,,,,,,,,,,,,,,,,,,,,
2002,Meddici,Meddici,(First Occurrence: Th 8 AM #1483),Boardgames,1494,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3023,,,,,,,,,,,,,,,,,,,,,,
2002,Potluck,Potluck,Play any train game that has been offered at the convention.This event will count towards your score in any category but will not count towards any finals.The event must be completed in the time slot or will not be counted for tournament purposes. PBT event,Boardgames,10012,4:00:00,$3.00,999,A-1,3rd Floor: BGHQ,Train Gamers Association,8/11/2002,3024,,,,,,,,,,,,,,,,,,,,,,
2002,Quo Vadis,Quo Vadis,(First Occurrence: Th 8 AM #1522),Boardgames,1533,2:00:00,$1.50,5,a-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3025,,,,,,,,,,,,,,,,,,,,,,
2002,RoboRally,RoboRally,(First Occurrence: Th 8 AM #1561),Boardgames,1573,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3026,,,,,,,,,,,,,,,,,,,,,,
2002,Samurai,Samurai,(First Occurrence: Th 8 AM #1575),Boardgames,1586,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3027,,,,,,,,,,,,,,,,,,,,,,
2002,Seafarers of Catan,Seafarers of Catan,(First Occurrence: Th 8 AM #1596),Boardgames,1617,2:00:00,$1.50,4,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3028,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Historical Scenarios",Settlers of Catan,(First Occurrence: Th 8 AM #1622),Boardgames,1646,2:00:00,$1.50,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3029,,,,,,,,,,,,,,,,,,,,,,
2002,"Settlers of Catan, Settlers of Catan",Settlers of Catan,(First Occurrence: Th 10 AM #1662),Boardgames,1685,2:00:00,$1.50,24,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3030,,,,,,,,,,,,,,,,,,,,,,
2002,Simply More Cosmic,Simply More Cosmic,(First Occurrence: Th 8 AM #1694),Boardgames,1706,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3031,,,,,,,,,,,,,,,,,,,,,,
2002,"Taj Mahal, Talisman","Taj Mahal, Talisman",(First Occurrence: Th 8 AM #1749),Boardgames,1761,4:00:00,$3.00,6,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3032,,,,,,,,,,,,,,,,,,,,,,
2002,Tigris and Euphrates,Tigris and Euphrates,(First Occurrence: Th 8 AM #1777),Boardgames,1786,4:00:00,$3.00,24,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3033,,,,,,,,,,,,,,,,,,,,,,
2002,Time’s Up,Time’s Up,(First Occurrence: Th 2 PM #1791),Boardgames,1797,2:00:00,$1.50,8,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3034,,,,,,,,,,,,,,,,,,,,,,
2002,Titan,Titan,(First Occurrence: Th 10 AM #1798),Boardgames,1804,6:00:00,$4.50,54,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3035,,,,,,,,,,,,,,,,,,,,,,
2002,Torres,Torres,(First Occurrence: Th 5 PM #1805),Boardgames,1807,2:00:00,$1.50,16,A-5,Hilton: GB7HQ,Game Base 7,8/11/2002,3036,,,,,,,,,,,,,,,,,,,,,,
